scenario_name,scenario_base,family,traffic_profile_id,benchmark_split,revision_action,change_map,change_mobility,change_tp,settings_file
R2_VillagesTrails_ThreeClusters__TP07_BurstWindow,R2_VillagesTrails_ThreeClusters,04_rural,TP07,main,mantener,no,no,no,scenarios/corpus_v1/04_rural/R2_VillagesTrails_ThreeClusters__TP07_BurstWindow.settings
R2_VillagesTrails_ThreeClusters__TP08_HubTarget,R2_VillagesTrails_ThreeClusters,04_rural,TP08,main,mantener,no,no,no,scenarios/corpus_v1/04_rural/R2_VillagesTrails_ThreeClusters__TP08_HubTarget.settings
R2_VillagesTrails_ThreeClusters__TP09_Bimodal,R2_VillagesTrails_ThreeClusters,04_rural,TP09,stress,mantener,no,no,no,scenarios/corpus_v1/04_rural/R2_VillagesTrails_ThreeClusters__TP09_Bimodal.settings
R2_VillagesTrails_ThreeClusters__TP10_Storm,R2_VillagesTrails_ThreeClusters,04_rural,TP10,stress,mantener,no,no,no,scenarios/corpus_v1/04_rural/R2_VillagesTrails_ThreeClusters__TP10_Storm.settings
R2_VillagesTrails_ThreeClusters__TP11_ManyToOne,R2_VillagesTrails_ThreeClusters,04_rural,TP11,stress,mantener,no,no,no,scenarios/corpus_v1/04_rural/R2_VillagesTrails_ThreeClusters__TP11_ManyToOne.settings
R2_VillagesTrails_ThreeClusters__TP12_GroupToGroup,R2_VillagesTrails_ThreeClusters,04_rural,TP12,control,mantener,no,no,no,scenarios/corpus_v1/04_rural/R2_VillagesTrails_ThreeClusters__TP12_GroupToGroup.settings
R3_WildlifeTracking__TP01_Baseline,R3_WildlifeTracking,04_rural,TP01,stress,modificar_tp,no,no,si,scenarios/corpus_v1/04_rural/R3_WildlifeTracking__TP01_Baseline.settings
R3_WildlifeTracking__TP02_LowLoad,R3_WildlifeTracking,04_rural,TP02,stress,modificar_tp,no,no,si,scenarios/corpus_v1/04_rural/R3_WildlifeTracking__TP02_LowLoad.settings
R3_WildlifeTracking__TP03_ManySmall,R3_WildlifeTracking,04_rural,TP03,stress,modificar_tp,no,no,si,scenarios/corpus_v1/04_rural/R3_WildlifeTracking__TP03_ManySmall.settings
R3_WildlifeTracking__TP04_FewLarge,R3_WildlifeTracking,04_rural,TP04,stress,modificar_tp,no,no,si,scenarios/corpus_v1/04_rural/R3_WildlifeTracking__TP04_FewLarge.settings
R3_WildlifeTracking__TP05_CriticalTTL,R3_WildlifeTracking,04_rural,TP05,stress,modificar_tp,no,no,si,scenarios/corpus_v1/04_rural/R3_WildlifeTracking__TP05_CriticalTTL.settings
R3_WildlifeTracking__TP06_OneToMany,R3_WildlifeTracking,04_rural,TP06,stress,modificar_tp,no,no,si,scenarios/corpus_v1/04_rural/R3_WildlifeTracking__TP06_OneToMany.settings
R3_WildlifeTracking__TP07_BurstWindow,R3_WildlifeTracking,04_rural,TP07,stress,modificar_tp,no,no,si,scenarios/corpus_v1/04_rural/R3_WildlifeTracking__TP07_BurstWindow.settings
R3_WildlifeTracking__TP08_HubTarget,R3_WildlifeTracking,04_rural,TP08,stress,modificar_tp,no,no,si,scenarios/corpus_v1/04_rural/R3_WildlifeTracking__TP08_HubTarget.settings
R3_WildlifeTracking__TP09_Bimodal,R3_WildlifeTracking,04_rural,TP09,stress,modificar_tp,no,no,si,scenarios/corpus_v1/04_rural/R3_WildlifeTracking__TP09_Bimodal.settings
R3_WildlifeTracking__TP10_Storm,R3_WildlifeTracking,04_rural,TP10,stress,modificar_tp,no,no,si,scenarios/corpus_v1/04_rural/R3_WildlifeTracking__TP10_Storm.settings
R3_WildlifeTracking__TP11_ManyToOne,R3_WildlifeTracking,04_rural,TP11,stress,modificar_tp,no,no,si,scenarios/corpus_v1/04_rural/R3_WildlifeTracking__TP11_ManyToOne.settings
R3_WildlifeTracking__TP12_GroupToGroup,R3_WildlifeTracking,04_rural,TP12,control,modificar_tp,no,no,si,scenarios/corpus_v1/04_rural/R3_WildlifeTracking__TP12_GroupToGroup.settings
R5_MountainRescue__TP01_Baseline,R5_MountainRescue,04_rural,TP01,main,modificar_tp,no,no,si,scenarios/corpus_v1/04_rural/R5_MountainRescue__TP01_Baseline.settings
R5_MountainRescue__TP02_LowLoad,R5_MountainRescue,04_rural,TP02,main,modificar_tp,no,no,si,scenarios/corpus_v1/04_rural/R5_MountainRescue__TP02_LowLoad.settings
R5_MountainRescue__TP03_ManySmall,R5_MountainRescue,04_rural,TP03,main,modificar_tp,no,no,si,scenarios/corpus_v1/04_rural/R5_MountainRescue__TP03_ManySmall.settings
R5_MountainRescue__TP04_FewLarge,R5_MountainRescue,04_rural,TP04,stress,modificar_tp,no,no,si,scenarios/corpus_v1/04_rural/R5_MountainRescue__TP04_FewLarge.settings
R5_MountainRescue__TP05_CriticalTTL,R5_MountainRescue,04_rural,TP05,stress,modificar_tp,no,no,si,scenarios/corpus_v1/04_rural/R5_MountainRescue__TP05_CriticalTTL.settings
R5_MountainRescue__TP06_OneToMany,R5_MountainRescue,04_rural,TP06,stress,modificar_tp,no,no,si,scenarios/corpus_v1/04_rural/R5_MountainRescue__TP06_OneToMany.settings
R5_MountainRescue__TP07_BurstWindow,R5_MountainRescue,04_rural,TP07,main,modificar_tp,no,no,si,scenarios/corpus_v1/04_rural/R5_MountainRescue__TP07_BurstWindow.settings
R5_MountainRescue__TP08_HubTarget,R5_MountainRescue,04_rural,TP08,main,modificar_tp,no,no,si,scenarios/corpus_v1/04_rural/R5_MountainRescue__TP08_HubTarget.settings
R5_MountainRescue__TP09_Bimodal,R5_MountainRescue,04_rural,TP09,stress,modificar_tp,no,no,si,scenarios/corpus_v1/04_rural/R5_MountainRescue__TP09_Bimodal.settings
R5_MountainRescue__TP10_Storm,R5_MountainRescue,04_rural,TP10,stress,modificar_tp,no,no,si,scenarios/corpus_v1/04_rural/R5_MountainRescue__TP10_Storm.settings
R5_MountainRescue__TP11_ManyToOne,R5_MountainRescue,04_rural,TP11,stress,modificar_tp,no,no,si,scenarios/corpus_v1/04_rural/R5_MountainRescue__TP11_ManyToOne.settings
R5_MountainRescue__TP12_GroupToGroup,R5_MountainRescue,04_rural,TP12,control,modificar_tp,no,no,si,scenarios/corpus_v1/04_rural/R5_MountainRescue__TP12_GroupToGroup.settings
R6_SparseLongRange__TP01_Baseline,R6_SparseLongRange,04_rural,TP01,main,mantener,no,no,no,scenarios/corpus_v1/04_rural/R6_SparseLongRange__TP01_Baseline.settings
R6_SparseLongRange__TP02_LowLoad,R6_SparseLongRange,04_rural,TP02,main,mantener,no,no,no,scenarios/corpus_v1/04_rural/R6_SparseLongRange__TP02_LowLoad.settings
R6_SparseLongRange__TP03_ManySmall,R6_SparseLongRange,04_rural,TP03,main,mantener,no,no,no,scenarios/corpus_v1/04_rural/R6_SparseLongRange__TP03_ManySmall.settings
R6_SparseLongRange__TP04_FewLarge,R6_SparseLongRange,04_rural,TP04,stress,mantener,no,no,no,scenarios/corpus_v1/04_rural/R6_SparseLongRange__TP04_FewLarge.settings
R6_SparseLongRange__TP05_CriticalTTL,R6_SparseLongRange,04_rural,TP05,stress,mantener,no,no,no,scenarios/corpus_v1/04_rural/R6_SparseLongRange__TP05_CriticalTTL.settings
R6_SparseLongRange__TP06_OneToMany,R6_SparseLongRange,04_rural,TP06,stress,mantener,no,no,no,scenarios/corpus_v1/04_rural/R6_SparseLongRange__TP06_OneToMany.settings
R6_SparseLongRange__TP07_BurstWindow,R6_SparseLongRange,04_rural,TP07,main,mantener,no,no,no,scenarios/corpus_v1/04_rural/R6_SparseLongRange__TP07_BurstWindow.settings
R6_SparseLongRange__TP08_HubTarget,R6_SparseLongRange,04_rural,TP08,main,mantener,no,no,no,scenarios/corpus_v1/04_rural/R6_SparseLongRange__TP08_HubTarget.settings
R6_SparseLongRange__TP09_Bimodal,R6_SparseLongRange,04_rural,TP09,stress,mantener,no,no,no,scenarios/corpus_v1/04_rural/R6_SparseLongRange__TP09_Bimodal.settings
R6_SparseLongRange__TP10_Storm,R6_SparseLongRange,04_rural,TP10,stress,mantener,no,no,no,scenarios/corpus_v1/04_rural/R6_SparseLongRange__TP10_Storm.settings
R6_SparseLongRange__TP11_ManyToOne,R6_SparseLongRange,04_rural,TP11,stress,mantener,no,no,no,scenarios/corpus_v1/04_rural/R6_SparseLongRange__TP11_ManyToOne.settings
R6_SparseLongRange__TP12_GroupToGroup,R6_SparseLongRange,04_rural,TP12,control,mantener,no,no,no,scenarios/corpus_v1/04_rural/R6_SparseLongRange__TP12_GroupToGroup.settings
R7_SparseTinyBuffer__TP01_Baseline,R7_SparseTinyBuffer,04_rural,TP01,stress,modificar_tp,no,no,si,scenarios/corpus_v1/04_rural/R7_SparseTinyBuffer__TP01_Baseline.settings
R7_SparseTinyBuffer__TP02_LowLoad,R7_SparseTinyBuffer,04_rural,TP02,stress,modificar_tp,no,no,si,scenarios/corpus_v1/04_rural/R7_SparseTinyBuffer__TP02_LowLoad.settings
R7_SparseTinyBuffer__TP03_ManySmall,R7_SparseTinyBuffer,04_rural,TP03,stress,modificar_tp,no,no,si,scenarios/corpus_v1/04_rural/R7_SparseTinyBuffer__TP03_ManySmall.settings
R7_SparseTinyBuffer__TP04_FewLarge,R7_SparseTinyBuffer,04_rural,TP04,stress,modificar_tp,no,no,si,scenarios/corpus_v1/04_rural/R7_SparseTinyBuffer__TP04_FewLarge.settings
R7_SparseTinyBuffer__TP05_CriticalTTL,R7_SparseTinyBuffer,04_rural,TP05,stress,modificar_tp,no,no,si,scenarios/corpus_v1/04_rural/R7_SparseTinyBuffer__TP05_CriticalTTL.settings
R7_SparseTinyBuffer__TP06_OneToMany,R7_SparseTinyBuffer,04_rural,TP06,stress,modificar_tp,no,no,si,scenarios/corpus_v1/04_rural/R7_SparseTinyBuffer__TP06_OneToMany.settings
R7_SparseTinyBuffer__TP07_BurstWindow,R7_SparseTinyBuffer,04_rural,TP07,stress,modificar_tp,no,no,si,scenarios/corpus_v1/04_rural/R7_SparseTinyBuffer__TP07_BurstWindow.settings
R7_SparseTinyBuffer__TP08_HubTarget,R7_SparseTinyBuffer,04_rural,TP08,stress,modificar_tp,no,no,si,scenarios/corpus_v1/04_rural/R7_SparseTinyBuffer__TP08_HubTarget.settings
R7_SparseTinyBuffer__TP09_Bimodal,R7_SparseTinyBuffer,04_rural,TP09,stress,modificar_tp,no,no,si,scenarios/corpus_v1/04_rural/R7_SparseTinyBuffer__TP09_Bimodal.settings
R7_SparseTinyBuffer__TP10_Storm,R7_SparseTinyBuffer,04_rural,TP10,stress,modificar_tp,no,no,si,scenarios/corpus_v1/04_rural/R7_SparseTinyBuffer__TP10_Storm.settings
R7_SparseTinyBuffer__TP11_ManyToOne,R7_SparseTinyBuffer,04_rural,TP11,stress,modificar_tp,no,no,si,scenarios/corpus_v1/04_rural/R7_SparseTinyBuffer__TP11_ManyToOne.settings
R7_SparseTinyBuffer__TP12_GroupToGroup,R7_SparseTinyBuffer,04_rural,TP12,control,modificar_tp,no,no,si,scenarios/corpus_v1/04_rural/R7_SparseTinyBuffer__TP12_GroupToGroup.settings
R8_IntermittentPower__TP01_Baseline,R8_IntermittentPower,04_rural,TP01,stress,modificar_tp,no,no,si,scenarios/corpus_v1/04_rural/R8_IntermittentPower__TP01_Baseline.settings
R8_IntermittentPower__TP02_LowLoad,R8_IntermittentPower,04_rural,TP02,stress,modificar_tp,no,no,si,scenarios/corpus_v1/04_rural/R8_IntermittentPower__TP02_LowLoad.settings
R8_IntermittentPower__TP03_ManySmall,R8_IntermittentPower,04_rural,TP03,stress,modificar_tp,no,no,si,scenarios/corpus_v1/04_rural/R8_IntermittentPower__TP03_ManySmall.settings
R8_IntermittentPower__TP04_FewLarge,R8_IntermittentPower,04_rural,TP04,stress,modificar_tp,no,no,si,scenarios/corpus_v1/04_rural/R8_IntermittentPower__TP04_FewLarge.settings
R8_IntermittentPower__TP05_CriticalTTL,R8_IntermittentPower,04_rural,TP05,stress,modificar_tp,no,no,si,scenarios/corpus_v1/04_rural/R8_IntermittentPower__TP05_CriticalTTL.settings
R8_IntermittentPower__TP06_OneToMany,R8_IntermittentPower,04_rural,TP06,stress,modificar_tp,no,no,si,scenarios/corpus_v1/04_rural/R8_IntermittentPower__TP06_OneToMany.settings
R8_IntermittentPower__TP07_BurstWindow,R8_IntermittentPower,04_rural,TP07,stress,modificar_tp,no,no,si,scenarios/corpus_v1/04_rural/R8_IntermittentPower__TP07_BurstWindow.settings
R8_IntermittentPower__TP08_HubTarget,R8_IntermittentPower,04_rural,TP08,stress,modificar_tp,no,no,si,scenarios/corpus_v1/04_rural/R8_IntermittentPower__TP08_HubTarget.settings
R8_IntermittentPower__TP09_Bimodal,R8_IntermittentPower,04_rural,TP09,stress,modificar_tp,no,no,si,scenarios/corpus_v1/04_rural/R8_IntermittentPower__TP09_Bimodal.settings
R8_IntermittentPower__TP10_Storm,R8_IntermittentPower,04_rural,TP10,stress,modificar_tp,no,no,si,scenarios/corpus_v1/04_rural/R8_IntermittentPower__TP10_Storm.settings
R8_IntermittentPower__TP11_ManyToOne,R8_IntermittentPower,04_rural,TP11,stress,modificar_tp,no,no,si,scenarios/corpus_v1/04_rural/R8_IntermittentPower__TP11_ManyToOne.settings
R8_IntermittentPower__TP12_GroupToGroup,R8_IntermittentPower,04_rural,TP12,control,modificar_tp,no,no,si,scenarios/corpus_v1/04_rural/R8_IntermittentPower__TP12_GroupToGroup.settings
R9_ExtremeRange_200m__TP01_Baseline,R9_ExtremeRange_200m,04_rural,TP01,main,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/04_rural/R9_ExtremeRange_200m__TP01_Baseline.settings
R9_ExtremeRange_200m__TP02_LowLoad,R9_ExtremeRange_200m,04_rural,TP02,main,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/04_rural/R9_ExtremeRange_200m__TP02_LowLoad.settings
R9_ExtremeRange_200m__TP03_ManySmall,R9_ExtremeRange_200m,04_rural,TP03,main,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/04_rural/R9_ExtremeRange_200m__TP03_ManySmall.settings
R9_ExtremeRange_200m__TP04_FewLarge,R9_ExtremeRange_200m,04_rural,TP04,stress,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/04_rural/R9_ExtremeRange_200m__TP04_FewLarge.settings
R9_ExtremeRange_200m__TP05_CriticalTTL,R9_ExtremeRange_200m,04_rural,TP05,stress,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/04_rural/R9_ExtremeRange_200m__TP05_CriticalTTL.settings
R9_ExtremeRange_200m__TP06_OneToMany,R9_ExtremeRange_200m,04_rural,TP06,stress,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/04_rural/R9_ExtremeRange_200m__TP06_OneToMany.settings
R9_ExtremeRange_200m__TP07_BurstWindow,R9_ExtremeRange_200m,04_rural,TP07,main,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/04_rural/R9_ExtremeRange_200m__TP07_BurstWindow.settings
R9_ExtremeRange_200m__TP08_HubTarget,R9_ExtremeRange_200m,04_rural,TP08,main,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/04_rural/R9_ExtremeRange_200m__TP08_HubTarget.settings
R9_ExtremeRange_200m__TP09_Bimodal,R9_ExtremeRange_200m,04_rural,TP09,stress,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/04_rural/R9_ExtremeRange_200m__TP09_Bimodal.settings
R9_ExtremeRange_200m__TP10_Storm,R9_ExtremeRange_200m,04_rural,TP10,stress,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/04_rural/R9_ExtremeRange_200m__TP10_Storm.settings
R9_ExtremeRange_200m__TP11_ManyToOne,R9_ExtremeRange_200m,04_rural,TP11,stress,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/04_rural/R9_ExtremeRange_200m__TP11_ManyToOne.settings
R9_ExtremeRange_200m__TP12_GroupToGroup,R9_ExtremeRange_200m,04_rural,TP12,control,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/04_rural/R9_ExtremeRange_200m__TP12_GroupToGroup.settings
D1_ShelterHotspots_Clusters__TP01_Baseline,D1_ShelterHotspots_Clusters,05_disaster,TP01,main,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/05_disaster/D1_ShelterHotspots_Clusters__TP01_Baseline.settings
D1_ShelterHotspots_Clusters__TP02_LowLoad,D1_ShelterHotspots_Clusters,05_disaster,TP02,main,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/05_disaster/D1_ShelterHotspots_Clusters__TP02_LowLoad.settings
D1_ShelterHotspots_Clusters__TP03_ManySmall,D1_ShelterHotspots_Clusters,05_disaster,TP03,main,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/05_disaster/D1_ShelterHotspots_Clusters__TP03_ManySmall.settings
D1_ShelterHotspots_Clusters__TP04_FewLarge,D1_ShelterHotspots_Clusters,05_disaster,TP04,stress,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/05_disaster/D1_ShelterHotspots_Clusters__TP04_FewLarge.settings
D1_ShelterHotspots_Clusters__TP05_CriticalTTL,D1_ShelterHotspots_Clusters,05_disaster,TP05,stress,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/05_disaster/D1_ShelterHotspots_Clusters__TP05_CriticalTTL.settings
D1_ShelterHotspots_Clusters__TP06_OneToMany,D1_ShelterHotspots_Clusters,05_disaster,TP06,stress,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/05_disaster/D1_ShelterHotspots_Clusters__TP06_OneToMany.settings
D1_ShelterHotspots_Clusters__TP07_BurstWindow,D1_ShelterHotspots_Clusters,05_disaster,TP07,main,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/05_disaster/D1_ShelterHotspots_Clusters__TP07_BurstWindow.settings
D1_ShelterHotspots_Clusters__TP08_HubTarget,D1_ShelterHotspots_Clusters,05_disaster,TP08,main,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/05_disaster/D1_ShelterHotspots_Clusters__TP08_HubTarget.settings
D1_ShelterHotspots_Clusters__TP09_Bimodal,D1_ShelterHotspots_Clusters,05_disaster,TP09,stress,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/05_disaster/D1_ShelterHotspots_Clusters__TP09_Bimodal.settings
D1_ShelterHotspots_Clusters__TP10_Storm,D1_ShelterHotspots_Clusters,05_disaster,TP10,stress,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/05_disaster/D1_ShelterHotspots_Clusters__TP10_Storm.settings
D1_ShelterHotspots_Clusters__TP11_ManyToOne,D1_ShelterHotspots_Clusters,05_disaster,TP11,stress,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/05_disaster/D1_ShelterHotspots_Clusters__TP11_ManyToOne.settings
D1_ShelterHotspots_Clusters__TP12_GroupToGroup,D1_ShelterHotspots_Clusters,05_disaster,TP12,control,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/05_disaster/D1_ShelterHotspots_Clusters__TP12_GroupToGroup.settings
D2_PartitionedCity_MuleBridge__TP01_Baseline,D2_PartitionedCity_MuleBridge,05_disaster,TP01,main,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/05_disaster/D2_PartitionedCity_MuleBridge__TP01_Baseline.settings
D2_PartitionedCity_MuleBridge__TP02_LowLoad,D2_PartitionedCity_MuleBridge,05_disaster,TP02,main,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/05_disaster/D2_PartitionedCity_MuleBridge__TP02_LowLoad.settings
D2_PartitionedCity_MuleBridge__TP03_ManySmall,D2_PartitionedCity_MuleBridge,05_disaster,TP03,main,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/05_disaster/D2_PartitionedCity_MuleBridge__TP03_ManySmall.settings
D2_PartitionedCity_MuleBridge__TP04_FewLarge,D2_PartitionedCity_MuleBridge,05_disaster,TP04,stress,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/05_disaster/D2_PartitionedCity_MuleBridge__TP04_FewLarge.settings
D2_PartitionedCity_MuleBridge__TP05_CriticalTTL,D2_PartitionedCity_MuleBridge,05_disaster,TP05,stress,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/05_disaster/D2_PartitionedCity_MuleBridge__TP05_CriticalTTL.settings
D2_PartitionedCity_MuleBridge__TP06_OneToMany,D2_PartitionedCity_MuleBridge,05_disaster,TP06,stress,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/05_disaster/D2_PartitionedCity_MuleBridge__TP06_OneToMany.settings
D2_PartitionedCity_MuleBridge__TP07_BurstWindow,D2_PartitionedCity_MuleBridge,05_disaster,TP07,main,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/05_disaster/D2_PartitionedCity_MuleBridge__TP07_BurstWindow.settings
D2_PartitionedCity_MuleBridge__TP08_HubTarget,D2_PartitionedCity_MuleBridge,05_disaster,TP08,main,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/05_disaster/D2_PartitionedCity_MuleBridge__TP08_HubTarget.settings
D2_PartitionedCity_MuleBridge__TP09_Bimodal,D2_PartitionedCity_MuleBridge,05_disaster,TP09,stress,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/05_disaster/D2_PartitionedCity_MuleBridge__TP09_Bimodal.settings
D2_PartitionedCity_MuleBridge__TP10_Storm,D2_PartitionedCity_MuleBridge,05_disaster,TP10,stress,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/05_disaster/D2_PartitionedCity_MuleBridge__TP10_Storm.settings
D2_PartitionedCity_MuleBridge__TP11_ManyToOne,D2_PartitionedCity_MuleBridge,05_disaster,TP11,stress,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/05_disaster/D2_PartitionedCity_MuleBridge__TP11_ManyToOne.settings
D2_PartitionedCity_MuleBridge__TP12_GroupToGroup,D2_PartitionedCity_MuleBridge,05_disaster,TP12,control,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/05_disaster/D2_PartitionedCity_MuleBridge__TP12_GroupToGroup.settings
D3_Aftershock_ErraticMobility__TP01_Baseline,D3_Aftershock_ErraticMobility,05_disaster,TP01,main,modificar_tp,no,no,si,scenarios/corpus_v1/05_disaster/D3_Aftershock_ErraticMobility__TP01_Baseline.settings
D3_Aftershock_ErraticMobility__TP02_LowLoad,D3_Aftershock_ErraticMobility,05_disaster,TP02,main,modificar_tp,no,no,si,scenarios/corpus_v1/05_disaster/D3_Aftershock_ErraticMobility__TP02_LowLoad.settings
D3_Aftershock_ErraticMobility__TP03_ManySmall,D3_Aftershock_ErraticMobility,05_disaster,TP03,main,modificar_tp,no,no,si,scenarios/corpus_v1/05_disaster/D3_Aftershock_ErraticMobility__TP03_ManySmall.settings
D3_Aftershock_ErraticMobility__TP04_FewLarge,D3_Aftershock_ErraticMobility,05_disaster,TP04,stress,modificar_tp,no,no,si,scenarios/corpus_v1/05_disaster/D3_Aftershock_ErraticMobility__TP04_FewLarge.settings
D3_Aftershock_ErraticMobility__TP05_CriticalTTL,D3_Aftershock_ErraticMobility,05_disaster,TP05,stress,modificar_tp,no,no,si,scenarios/corpus_v1/05_disaster/D3_Aftershock_ErraticMobility__TP05_CriticalTTL.settings
D3_Aftershock_ErraticMobility__TP06_OneToMany,D3_Aftershock_ErraticMobility,05_disaster,TP06,stress,modificar_tp,no,no,si,scenarios/corpus_v1/05_disaster/D3_Aftershock_ErraticMobility__TP06_OneToMany.settings
D3_Aftershock_ErraticMobility__TP07_BurstWindow,D3_Aftershock_ErraticMobility,05_disaster,TP07,main,modificar_tp,no,no,si,scenarios/corpus_v1/05_disaster/D3_Aftershock_ErraticMobility__TP07_BurstWindow.settings
D3_Aftershock_ErraticMobility__TP08_HubTarget,D3_Aftershock_ErraticMobility,05_disaster,TP08,main,modificar_tp,no,no,si,scenarios/corpus_v1/05_disaster/D3_Aftershock_ErraticMobility__TP08_HubTarget.settings
D3_Aftershock_ErraticMobility__TP09_Bimodal,D3_Aftershock_ErraticMobility,05_disaster,TP09,stress,modificar_tp,no,no,si,scenarios/corpus_v1/05_disaster/D3_Aftershock_ErraticMobility__TP09_Bimodal.settings
D3_Aftershock_ErraticMobility__TP10_Storm,D3_Aftershock_ErraticMobility,05_disaster,TP10,stress,modificar_tp,no,no,si,scenarios/corpus_v1/05_disaster/D3_Aftershock_ErraticMobility__TP10_Storm.settings
D3_Aftershock_ErraticMobility__TP11_ManyToOne,D3_Aftershock_ErraticMobility,05_disaster,TP11,stress,modificar_tp,no,no,si,scenarios/corpus_v1/05_disaster/D3_Aftershock_ErraticMobility__TP11_ManyToOne.settings
D3_Aftershock_ErraticMobility__TP12_GroupToGroup,D3_Aftershock_ErraticMobility,05_disaster,TP12,control,modificar_tp,no,no,si,scenarios/corpus_v1/05_disaster/D3_Aftershock_ErraticMobility__TP12_GroupToGroup.settings
D4_MedicalTriage_TwoClasses__TP01_Baseline,D4_MedicalTriage_TwoClasses,05_disaster,TP01,main,mantener,no,no,no,scenarios/corpus_v1/05_disaster/D4_MedicalTriage_TwoClasses__TP01_Baseline.settings
D4_MedicalTriage_TwoClasses__TP02_LowLoad,D4_MedicalTriage_TwoClasses,05_disaster,TP02,main,mantener,no,no,no,scenarios/corpus_v1/05_disaster/D4_MedicalTriage_TwoClasses__TP02_LowLoad.settings
D4_MedicalTriage_TwoClasses__TP03_ManySmall,D4_MedicalTriage_TwoClasses,05_disaster,TP03,main,mantener,no,no,no,scenarios/corpus_v1/05_disaster/D4_MedicalTriage_TwoClasses__TP03_ManySmall.settings
D4_MedicalTriage_TwoClasses__TP04_FewLarge,D4_MedicalTriage_TwoClasses,05_disaster,TP04,stress,mantener,no,no,no,scenarios/corpus_v1/05_disaster/D4_MedicalTriage_TwoClasses__TP04_FewLarge.settings
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,D4_MedicalTriage_TwoClasses,05_disaster,TP05,stress,mantener,no,no,no,scenarios/corpus_v1/05_disaster/D4_MedicalTriage_TwoClasses__TP05_CriticalTTL.settings
D4_MedicalTriage_TwoClasses__TP06_OneToMany,D4_MedicalTriage_TwoClasses,05_disaster,TP06,stress,mantener,no,no,no,scenarios/corpus_v1/05_disaster/D4_MedicalTriage_TwoClasses__TP06_OneToMany.settings
D4_MedicalTriage_TwoClasses__TP07_BurstWindow,D4_MedicalTriage_TwoClasses,05_disaster,TP07,main,mantener,no,no,no,scenarios/corpus_v1/05_disaster/D4_MedicalTriage_TwoClasses__TP07_BurstWindow.settings
D4_MedicalTriage_TwoClasses__TP08_HubTarget,D4_MedicalTriage_TwoClasses,05_disaster,TP08,main,mantener,no,no,no,scenarios/corpus_v1/05_disaster/D4_MedicalTriage_TwoClasses__TP08_HubTarget.settings
D4_MedicalTriage_TwoClasses__TP09_Bimodal,D4_MedicalTriage_TwoClasses,05_disaster,TP09,stress,mantener,no,no,no,scenarios/corpus_v1/05_disaster/D4_MedicalTriage_TwoClasses__TP09_Bimodal.settings
D4_MedicalTriage_TwoClasses__TP10_Storm,D4_MedicalTriage_TwoClasses,05_disaster,TP10,stress,mantener,no,no,no,scenarios/corpus_v1/05_disaster/D4_MedicalTriage_TwoClasses__TP10_Storm.settings
D4_MedicalTriage_TwoClasses__TP11_ManyToOne,D4_MedicalTriage_TwoClasses,05_disaster,TP11,stress,mantener,no,no,no,scenarios/corpus_v1/05_disaster/D4_MedicalTriage_TwoClasses__TP11_ManyToOne.settings
D4_MedicalTriage_TwoClasses__TP12_GroupToGroup,D4_MedicalTriage_TwoClasses,05_disaster,TP12,control,mantener,no,no,no,scenarios/corpus_v1/05_disaster/D4_MedicalTriage_TwoClasses__TP12_GroupToGroup.settings
