candidate_id,param_id,scenario_name,settings_file,map_id,movement_model,n_hosts,end_time_s,end_time_hours,group_structure,transmit_range_m,buffer_size,router,rng_seed,scenario_index
C50684,P50684,SV1_C50684,scenario_space_v1/settings/SV1_C50684.settings,KallioCommunityCompact,ShortestPathMapBasedMovement,30,14400,4.0,pedestrian_transit,200,5M,EpidemicRouter,51684,50684
C04112,P04112,SV1_C04112,scenario_space_v1/settings/SV1_C04112.settings,HelsinkiDisrupted,ClusterMovement,100,86400,24.0,pedestrian_transit,20,5M,EpidemicRouter,5112,4112
C70762,P70762,SV1_C70762,scenario_space_v1/settings/SV1_C70762.settings,ManhattanMidtownGrid,BusMovement,200,86400,24.0,pedestrian_shortestpath_heterogeneous,20,50M,EpidemicRouter,71762,70762
C27695,P27695,SV1_C27695,scenario_space_v1/settings/SV1_C27695.settings,HelsinkiDowntown,BusMovement,250,7200,2.0,pedestrian_shortestpath_heterogeneous,200,100M,EpidemicRouter,28695,27695
C100156,P100156,SV1_C100156,scenario_space_v1/settings/SV1_C100156.settings,NuuksioSparseTrails,ShortestPathMapBasedMovement,250,86400,24.0,pedestrian_shortestpath_heterogeneous,10,5M,EpidemicRouter,101156,100156
C06983,P06983,SV1_C06983,scenario_space_v1/settings/SV1_C06983.settings,HelsinkiDisrupted,ClusterMovement,300,43200,12.0,single_homogeneous,200,100M,EpidemicRouter,7983,6983
C79172,P79172,SV1_C79172,scenario_space_v1/settings/SV1_C79172.settings,ManhattanMidtownGrid,MapRouteMovement,300,86400,24.0,pedestrian_shortestpath_heterogeneous,200,5M,EpidemicRouter,80172,79172
C55243,P55243,SV1_C55243,scenario_space_v1/settings/SV1_C55243.settings,KallioCommunityCompact,ShortestPathMapBasedMovement,150,7200,2.0,pedestrian_transit,100,100M,EpidemicRouter,56243,55243
C22122,P22122,SV1_C22122,scenario_space_v1/settings/SV1_C22122.settings,HelsinkiDowntown,BusMovement,30,86400,24.0,pedestrian_transit,100,50M,EpidemicRouter,23122,22122
C12664,P12664,SV1_C12664,scenario_space_v1/settings/SV1_C12664.settings,HelsinkiDisrupted,MapRouteMovement,200,7200,2.0,pedestrian_vehicle,100,5M,EpidemicRouter,13664,12664
C26012,P26012,SV1_C26012,scenario_space_v1/settings/SV1_C26012.settings,HelsinkiDowntown,BusMovement,120,10800,3.0,pedestrian_shortestpath_heterogeneous,200,5M,EpidemicRouter,27012,26012
C06527,P06527,SV1_C06527,scenario_space_v1/settings/SV1_C06527.settings,HelsinkiDisrupted,ClusterMovement,250,86400,24.0,pedestrian_transit,200,100M,EpidemicRouter,7527,6527
C47974,P47974,SV1_C47974,scenario_space_v1/settings/SV1_C47974.settings,KallioCommunityCompact,MapRouteMovement,120,86400,24.0,pedestrian_shortestpath_heterogeneous,200,50M,EpidemicRouter,48974,47974
